,level_0,index,close,high,low,open,s,t,v
261,38,2018-07-06 10:00:00,6513.5,6529.0,6510.0,6529.0,ok,1530838800.0,31868440.0
262,37,2018-07-06 09:00:00,6529.0,6539.0,6525.5,6526.5,ok,1530835200.0,21436011.0
263,36,2018-07-06 08:00:00,6526.5,6549.5,6524.5,6535.5,ok,1530831600.0,46019728.0
264,35,2018-07-06 07:00:00,6535.5,6539.0,6484.5,6492.0,ok,1530828000.0,71107625.0
265,34,2018-07-06 06:00:00,6492.0,6508.0,6482.0,6504.5,ok,1530824400.0,33263296.0
266,33,2018-07-06 05:00:00,6504.5,6515.5,6480.5,6504.0,ok,1530820800.0,73528582.0
267,32,2018-07-06 04:00:00,6504.0,6514.0,6458.0,6476.0,ok,1530817200.0,88144050.0
268,31,2018-07-06 03:00:00,6476.0,6594.5,6429.0,6567.0,ok,1530813600.0,252522226.0
269,30,2018-07-06 02:00:00,6567.0,6598.5,6545.0,6592.5,ok,1530810000.0,123410944.0
270,29,2018-07-06 01:00:00,6592.5,6638.0,6582.5,6611.0,ok,1530806400.0,84250405.0
271,28,2018-07-06 00:00:00,6611.0,6615.5,6545.0,6587.5,ok,1530802800.0,165083748.0
272,27,2018-07-05 23:00:00,6587.5,6618.5,6560.0,6601.0,ok,1530799200.0,155406917.0
273,26,2018-07-05 22:00:00,6601.0,6675.0,6583.5,6638.5,ok,1530795600.0,183578819.0
274,25,2018-07-05 21:00:00,6638.5,6665.0,6561.5,6617.5,ok,1530792000.0,162059507.0
275,24,2018-07-05 20:00:00,6617.5,6690.0,6615.5,6627.0,ok,1530788400.0,130902716.0
276,23,2018-07-05 19:00:00,6627.0,6657.0,6598.0,6622.5,ok,1530784800.0,110434150.0
277,22,2018-07-05 18:00:00,6622.5,6658.5,6531.5,6615.0,ok,1530781200.0,140830464.0
278,21,2018-07-05 17:00:00,6615.0,6620.0,6600.0,6610.5,ok,1530777600.0,40254581.0
279,20,2018-07-05 16:00:00,6610.5,6620.0,6586.0,6594.0,ok,1530774000.0,64578729.0
280,19,2018-07-05 15:00:00,6594.0,6608.5,6583.0,6601.0,ok,1530770400.0,46423258.0
281,18,2018-07-05 14:00:00,6601.0,6674.0,6560.0,6618.0,ok,1530766800.0,151919912.0
282,17,2018-07-05 13:00:00,6618.0,6632.5,6609.0,6619.5,ok,1530763200.0,53006896.0
283,16,2018-07-05 12:00:00,6619.5,6628.5,6596.5,6597.0,ok,1530759600.0,55254612.0
284,15,2018-07-05 11:00:00,6597.0,6640.0,6582.0,6629.0,ok,1530756000.0,80184106.0
285,14,2018-07-05 10:00:00,6629.0,6730.0,6546.5,6552.0,ok,1530752400.0,177332958.0
286,13,2018-07-05 09:00:00,6552.0,6587.0,6500.5,6582.0,ok,1530748800.0,157896565.0
287,12,2018-07-05 08:00:00,6582.0,6599.0,6557.0,6592.0,ok,1530745200.0,130562001.0
288,11,2018-07-05 07:00:00,6592.0,6690.0,6540.0,6685.5,ok,1530741600.0,136140620.0
289,10,2018-07-05 06:00:00,6685.5,6689.5,6666.0,6686.0,ok,1530738000.0,45176324.0
290,9,2018-07-05 05:00:00,6686.0,6689.5,6680.0,6684.5,ok,1530734400.0,26521193.0
291,8,2018-07-05 04:00:00,6684.5,6685.0,6665.0,6670.0,ok,1530730800.0,20926603.0
292,7,2018-07-05 03:00:00,6670.0,6694.0,6659.5,6676.0,ok,1530727200.0,57378650.0
293,6,2018-07-05 02:00:00,6676.0,6682.5,6658.0,6668.0,ok,1530723600.0,45061406.0
294,5,2018-07-05 01:00:00,6668.0,6687.5,6655.5,6683.5,ok,1530720000.0,88694072.0
295,4,2018-07-05 00:00:00,6683.5,6703.5,6677.0,6699.0,ok,1530716400.0,66644195.0
296,3,2018-07-04 23:00:00,6699.0,6720.0,6681.0,6714.5,ok,1530712800.0,128710957.0
297,2,2018-07-04 22:00:00,6714.5,6820.0,6533.0,6537.0,ok,1530709200.0,415091685.0
298,1,2018-07-04 21:00:00,6537.0,6542.5,6515.0,6516.5,ok,1530705600.0,118754549.0
299,0,2018-07-04 20:00:00,6516.5,6518.5,6490.0,6502.5,ok,1530702000.0,51399273.0
300,49,2018-07-04 19:00:00,6502.5,6523.5,6502.5,6516.5,ok,1530698400.0,43622281.0
301,48,2018-07-04 18:00:00,6516.5,6525.0,6486.0,6506.0,ok,1530694800.0,92534061.0
302,47,2018-07-04 17:00:00,6506.0,6547.0,6467.5,6469.0,ok,1530691200.0,227041999.0
303,46,2018-07-04 16:00:00,6469.0,6478.5,6461.5,6464.0,ok,1530687600.0,41411294.0
304,45,2018-07-04 15:00:00,6464.0,6495.5,6457.0,6474.0,ok,1530684000.0,72136097.0
305,44,2018-07-04 14:00:00,6474.0,6483.0,6455.0,6466.5,ok,1530680400.0,54598514.0
306,43,2018-07-04 13:00:00,6466.5,6476.0,6465.0,6466.5,ok,1530676800.0,28747085.0
307,42,2018-07-04 12:00:00,6466.5,6479.5,6460.5,6465.0,ok,1530673200.0,47233720.0
308,41,2018-07-04 11:00:00,6465.0,6471.0,6444.5,6456.5,ok,1530669600.0,61088688.0
309,40,2018-07-04 10:00:00,6456.5,6464.5,6412.0,6458.5,ok,1530666000.0,147019999.0
310,39,2018-07-04 09:00:00,6458.5,6515.5,6451.0,6505.5,ok,1530662400.0,163712531.0
311,38,2018-07-04 08:00:00,6505.5,6523.5,6464.5,6481.0,ok,1530658800.0,118613246.0
312,37,2018-07-04 07:00:00,6481.0,6609.0,6463.5,6602.0,ok,1530655200.0,259391304.0
313,36,2018-07-04 06:00:00,6602.0,6610.5,6588.5,6610.5,ok,1530651600.0,43712521.0
314,35,2018-07-04 05:00:00,6610.5,6619.0,6588.0,6602.5,ok,1530648000.0,62756758.0
315,34,2018-07-04 04:00:00,6602.5,6670.0,6547.5,6572.5,ok,1530644400.0,150439702.0
316,33,2018-07-04 03:00:00,6572.5,6579.5,6566.5,6579.5,ok,1530640800.0,23260507.0
317,32,2018-07-04 02:00:00,6579.5,6583.0,6564.0,6583.0,ok,1530637200.0,40756514.0
318,31,2018-07-04 01:00:00,6583.0,6592.0,6578.0,6581.0,ok,1530633600.0,29728793.0
319,30,2018-07-04 00:00:00,6581.0,6592.0,6573.5,6577.0,ok,1530630000.0,39603544.0
320,29,2018-07-03 23:00:00,6577.0,6582.0,6559.0,6569.5,ok,1530626400.0,51943349.0
321,28,2018-07-03 22:00:00,6569.5,6583.5,6552.0,6583.0,ok,1530622800.0,64821291.0
322,27,2018-07-03 21:00:00,6583.0,6583.5,6566.5,6581.0,ok,1530619200.0,47879019.0
323,26,2018-07-03 20:00:00,6581.0,6599.0,6559.5,6572.0,ok,1530615600.0,111440376.0
324,25,2018-07-03 19:00:00,6572.0,6620.0,6533.0,6619.5,ok,1530612000.0,325433697.0
325,24,2018-07-03 18:00:00,6619.5,6634.0,6617.5,6628.5,ok,1530608400.0,38354959.0
326,23,2018-07-03 17:00:00,6628.5,6638.5,6617.0,6637.0,ok,1530604800.0,39650365.0
327,22,2018-07-03 16:00:00,6637.0,6643.0,6628.0,6633.5,ok,1530601200.0,41465090.0
328,21,2018-07-03 15:00:00,6633.5,6634.0,6615.5,6624.0,ok,1530597600.0,37175013.0
329,20,2018-07-03 14:00:00,6624.0,6641.0,6623.0,6634.0,ok,1530594000.0,35229653.0
330,19,2018-07-03 13:00:00,6634.0,6658.0,6624.0,6625.5,ok,1530590400.0,74951220.0
331,18,2018-07-03 12:00:00,6625.5,6643.5,6617.5,6622.5,ok,1530586800.0,62728637.0
332,17,2018-07-03 11:00:00,6622.5,6639.0,6610.5,6611.0,ok,1530583200.0,58466270.0
333,16,2018-07-03 10:00:00,6611.0,6611.0,6606.5,6608.5,ok,1530579600.0,16331286.0
334,15,2018-07-03 09:00:00,6608.5,6614.0,6598.0,6610.0,ok,1530576000.0,29409079.0
335,14,2018-07-03 08:00:00,6610.0,6612.0,6595.0,6609.5,ok,1530572400.0,40677698.0
336,13,2018-07-03 07:00:00,6609.5,6627.5,6591.5,6627.0,ok,1530568800.0,69274634.0
337,12,2018-07-03 06:00:00,6627.0,6644.5,6616.5,6616.0,ok,1530565200.0,41584853.0
338,11,2018-07-03 05:00:00,6616.0,6626.5,6612.0,6615.0,ok,1530561600.0,23047896.0
339,10,2018-07-03 04:00:00,6615.0,6667.5,6611.0,6622.0,ok,1530558000.0,127607827.0
340,9,2018-07-03 03:00:00,6622.0,6630.0,6607.0,6611.0,ok,1530554400.0,43549455.0
341,8,2018-07-03 02:00:00,6611.0,6613.5,6604.5,6604.5,ok,1530550800.0,30478932.0
342,7,2018-07-03 01:00:00,6604.5,6619.0,6590.0,6611.5,ok,1530547200.0,72560254.0
343,6,2018-07-03 00:00:00,6611.5,6632.0,6605.0,6607.0,ok,1530543600.0,97222033.0
344,5,2018-07-02 23:00:00,6607.0,6626.0,6580.5,6595.0,ok,1530540000.0,188158860.0
345,4,2018-07-02 22:00:00,6595.0,6675.0,6333.5,6336.5,ok,1530536400.0,573821375.0
346,3,2018-07-02 21:00:00,6336.5,6338.0,6318.5,6333.0,ok,1530532800.0,37776330.0
347,2,2018-07-02 20:00:00,6333.0,6344.5,6325.5,6325.5,ok,1530529200.0,29652239.0
348,1,2018-07-02 19:00:00,6325.5,6345.0,6317.5,6319.0,ok,1530525600.0,59010134.0
349,0,2018-07-02 18:00:00,6319.0,6328.5,6310.0,6328.5,ok,1530522000.0,35532535.0
350,49,2018-07-02 17:00:00,6328.5,6355.0,6324.5,6328.5,ok,1530518400.0,69584942.0
351,48,2018-07-02 16:00:00,6328.5,6344.0,6305.0,6306.0,ok,1530514800.0,44516069.0
352,47,2018-07-02 15:00:00,6306.0,6317.5,6275.5,6296.0,ok,1530511200.0,58140984.0
353,46,2018-07-02 14:00:00,6296.0,6307.0,6288.5,6306.5,ok,1530507600.0,33836226.0
354,45,2018-07-02 13:00:00,6306.5,6329.5,6268.0,6329.0,ok,1530504000.0,92542943.0
355,44,2018-07-02 12:00:00,6329.0,6333.0,6324.0,6332.5,ok,1530500400.0,18211584.0
356,43,2018-07-02 11:00:00,6332.5,6337.5,6323.5,6324.0,ok,1530496800.0,19553687.0
357,42,2018-07-02 10:00:00,6324.0,6339.0,6321.0,6333.5,ok,1530493200.0,24993819.0
358,41,2018-07-02 09:00:00,6333.5,6353.0,6312.0,6346.0,ok,1530489600.0,76847045.0
359,40,2018-07-02 08:00:00,6346.0,6387.0,6335.5,6361.0,ok,1530486000.0,66917159.0
360,39,2018-07-02 07:00:00,6361.0,6389.0,6357.0,6360.5,ok,1530482400.0,54130768.0
361,38,2018-07-02 06:00:00,6360.5,6362.5,6331.0,6346.0,ok,1530478800.0,37995239.0
362,37,2018-07-02 05:00:00,6346.0,6432.0,6310.5,6319.0,ok,1530475200.0,114067277.0
363,36,2018-07-02 04:00:00,6319.0,6323.0,6302.0,6317.5,ok,1530471600.0,26344594.0
364,35,2018-07-02 03:00:00,6317.5,6332.0,6316.5,6328.0,ok,1530468000.0,18102235.0
365,34,2018-07-02 02:00:00,6328.0,6346.0,6313.5,6314.0,ok,1530464400.0,33903588.0
366,33,2018-07-02 01:00:00,6314.0,6327.5,6307.5,6318.0,ok,1530460800.0,42757253.0
367,32,2018-07-02 00:00:00,6318.0,6333.0,6255.0,6292.5,ok,1530457200.0,126970805.0
368,31,2018-07-01 23:00:00,6292.5,6350.0,6263.0,6349.0,ok,1530453600.0,154763053.0
369,30,2018-07-01 22:00:00,6349.0,6360.0,6332.0,6354.0,ok,1530450000.0,49456104.0
370,29,2018-07-01 21:00:00,6354.0,6380.5,6348.0,6374.0,ok,1530446400.0,51288115.0
371,28,2018-07-01 20:00:00,6374.0,6374.0,6365.0,6370.0,ok,1530442800.0,14342389.0
372,27,2018-07-01 19:00:00,6370.0,6373.5,6355.0,6355.5,ok,1530439200.0,29962898.0
373,26,2018-07-01 18:00:00,6355.5,6385.0,6341.0,6378.5,ok,1530435600.0,43041945.0
374,25,2018-07-01 17:00:00,6378.5,6379.0,6364.5,6369.5,ok,1530432000.0,19836474.0
375,24,2018-07-01 16:00:00,6369.5,6379.5,6361.0,6361.0,ok,1530428400.0,25287778.0
376,23,2018-07-01 15:00:00,6361.0,6400.0,6358.0,6379.0,ok,1530424800.0,60195982.0
377,22,2018-07-01 14:00:00,6379.0,6398.5,6348.0,6353.0,ok,1530421200.0,82599136.0
378,21,2018-07-01 13:00:00,6353.0,6354.5,6340.5,6349.5,ok,1530417600.0,25065776.0
379,20,2018-07-01 12:00:00,6349.5,6360.0,6342.0,6342.0,ok,1530414000.0,19742705.0
380,19,2018-07-01 11:00:00,6342.0,6357.0,6331.0,6353.0,ok,1530410400.0,33636473.0
381,18,2018-07-01 10:00:00,6353.0,6368.5,6322.5,6368.5,ok,1530406800.0,79104068.0
382,17,2018-07-01 09:00:00,6368.5,6432.0,6359.0,6383.5,ok,1530403200.0,125040549.0
383,16,2018-07-01 08:00:00,6383.5,6424.5,6341.5,6345.5,ok,1530399600.0,100854348.0
384,15,2018-07-01 07:00:00,6345.5,6346.0,6331.5,6335.0,ok,1530396000.0,14692901.0
385,14,2018-07-01 06:00:00,6335.0,6361.5,6335.0,6359.5,ok,1530392400.0,23649712.0
386,13,2018-07-01 05:00:00,6359.5,6374.0,6326.5,6328.0,ok,1530388800.0,48801325.0
387,12,2018-07-01 04:00:00,6328.0,6335.5,6313.5,6321.0,ok,1530385200.0,33414292.0
388,11,2018-07-01 03:00:00,6321.0,6350.5,6304.5,6342.5,ok,1530381600.0,72853308.0
389,10,2018-07-01 02:00:00,6342.5,6367.0,6336.5,6355.0,ok,1530378000.0,36867496.0
390,9,2018-07-01 01:00:00,6355.0,6376.5,6340.5,6375.0,ok,1530374400.0,47378500.0
391,8,2018-07-01 00:00:00,6375.0,6381.0,6330.0,6366.0,ok,1530370800.0,82279792.0
392,7,2018-06-30 23:00:00,6366.0,6392.5,6340.0,6392.0,ok,1530367200.0,152598086.0
393,6,2018-06-30 22:00:00,6392.0,6398.0,6384.5,6388.0,ok,1530363600.0,25375920.0
394,5,2018-06-30 21:00:00,6388.0,6449.5,6380.0,6390.0,ok,1530360000.0,97374485.0
395,4,2018-06-30 20:00:00,6390.0,6399.5,6379.5,6384.0,ok,1530356400.0,29634446.0
396,3,2018-06-30 19:00:00,6384.0,6405.5,6375.0,6401.0,ok,1530352800.0,42106166.0
397,2,2018-06-30 18:00:00,6401.0,6409.0,6373.5,6390.5,ok,1530349200.0,40742441.0
398,1,2018-06-30 17:00:00,6390.5,6403.5,6381.5,6403.0,ok,1530345600.0,37413073.0
399,0,2018-06-30 16:00:00,6403.0,6419.5,6387.0,6391.0,ok,1530342000.0,44437163.0
400,49,2018-06-30 15:00:00,6391.0,6398.0,6385.5,6390.0,ok,1530338400.0,28806729.0
401,48,2018-06-30 14:00:00,6390.0,6404.0,6385.5,6385.5,ok,1530334800.0,47744500.0
402,47,2018-06-30 13:00:00,6385.5,6400.5,6367.5,6367.5,ok,1530331200.0,68223178.0
403,46,2018-06-30 12:00:00,6367.5,6450.0,6363.0,6399.0,ok,1530327600.0,156862936.0
404,45,2018-06-30 11:00:00,6399.0,6447.0,6383.5,6414.5,ok,1530324000.0,156138088.0
405,44,2018-06-30 10:00:00,6414.5,6570.0,6230.0,6231.0,ok,1530320400.0,344172207.0
406,43,2018-06-30 09:00:00,6231.0,6245.0,6190.0,6205.5,ok,1530316800.0,96158974.0
407,42,2018-06-30 08:00:00,6205.5,6276.5,6182.0,6245.5,ok,1530313200.0,154955443.0
408,41,2018-06-30 07:00:00,6245.5,6333.0,5907.0,5907.5,ok,1530309600.0,382438380.0
409,40,2018-06-30 06:00:00,5907.5,5919.5,5891.0,5891.5,ok,1530306000.0,31261375.0
410,39,2018-06-30 05:00:00,5891.5,5950.0,5884.0,5884.0,ok,1530302400.0,94552860.0
411,38,2018-06-30 04:00:00,5884.0,5884.5,5867.0,5881.5,ok,1530298800.0,31139841.0
412,37,2018-06-30 03:00:00,5881.5,5895.0,5879.5,5893.5,ok,1530295200.0,28559608.0
413,36,2018-06-30 02:00:00,5893.5,5900.0,5874.0,5879.5,ok,1530291600.0,45760922.0
414,35,2018-06-30 01:00:00,5879.5,5905.5,5866.5,5897.0,ok,1530288000.0,46679369.0
415,34,2018-06-30 00:00:00,5897.0,5901.0,5872.0,5898.0,ok,1530284400.0,51612448.0
416,33,2018-06-29 23:00:00,5898.0,5910.0,5855.5,5856.0,ok,1530280800.0,126187444.0
417,32,2018-06-29 22:00:00,5856.0,5872.0,5803.5,5858.5,ok,1530277200.0,148447779.0
418,31,2018-06-29 21:00:00,5858.5,5900.0,5842.0,5865.0,ok,1530273600.0,74893532.0
419,30,2018-06-29 20:00:00,5865.0,5886.0,5826.0,5885.5,ok,1530270000.0,119038926.0
420,29,2018-06-29 19:00:00,5885.5,5913.5,5875.0,5913.0,ok,1530266400.0,57333257.0
421,28,2018-06-29 18:00:00,5913.0,5914.0,5887.0,5891.0,ok,1530262800.0,34127314.0
422,27,2018-06-29 17:00:00,5891.0,5918.5,5889.0,5889.5,ok,1530259200.0,86273704.0
423,26,2018-06-29 16:00:00,5889.5,5891.0,5872.5,5878.0,ok,1530255600.0,42031764.0
424,25,2018-06-29 15:00:00,5878.0,5895.0,5866.0,5893.5,ok,1530252000.0,76899504.0
425,24,2018-06-29 14:00:00,5893.5,5960.0,5778.0,5850.5,ok,1530248400.0,310754769.0
426,23,2018-06-29 13:00:00,5850.5,5872.5,5845.0,5872.5,ok,1530244800.0,44315184.0
427,22,2018-06-29 12:00:00,5872.5,5874.5,5842.0,5861.0,ok,1530241200.0,41132302.0
428,21,2018-06-29 11:00:00,5861.0,5875.0,5841.0,5863.5,ok,1530237600.0,69076428.0
429,20,2018-06-29 10:00:00,5863.5,5896.0,5850.0,5881.0,ok,1530234000.0,89604540.0
430,19,2018-06-29 09:00:00,5881.0,5899.5,5844.0,5844.5,ok,1530230400.0,135903611.0
431,18,2018-06-29 08:00:00,5844.5,5935.5,5820.0,5934.5,ok,1530226800.0,288669705.0
432,17,2018-06-29 07:00:00,5934.5,5959.5,5863.0,5913.5,ok,1530223200.0,228928028.0
433,16,2018-06-29 06:00:00,5913.5,6047.5,5892.0,6047.0,ok,1530219600.0,327564751.0
434,15,2018-06-29 05:00:00,6047.0,6097.0,6025.0,6080.5,ok,1530216000.0,108722294.0
435,14,2018-06-29 04:00:00,6080.5,6100.0,6036.0,6098.0,ok,1530212400.0,116657313.0
436,13,2018-06-29 03:00:00,6098.0,6104.0,6095.5,6097.5,ok,1530208800.0,12749164.0
437,12,2018-06-29 02:00:00,6097.5,6105.0,6093.5,6099.5,ok,1530205200.0,23078510.0
438,11,2018-06-29 01:00:00,6099.5,6109.5,6095.5,6096.5,ok,1530201600.0,24750018.0
439,10,2018-06-29 00:00:00,6096.5,6112.0,6092.5,6112.0,ok,1530198000.0,40391279.0
440,9,2018-06-28 23:00:00,6112.0,6124.5,6060.0,6106.0,ok,1530194400.0,114289215.0
441,8,2018-06-28 22:00:00,6106.0,6106.0,6091.5,6100.5,ok,1530190800.0,30876356.0
442,7,2018-06-28 21:00:00,6100.5,6119.0,6097.0,6107.0,ok,1530187200.0,38140269.0
443,6,2018-06-28 20:00:00,6107.0,6110.0,6088.5,6088.5,ok,1530183600.0,35007943.0
444,5,2018-06-28 19:00:00,6088.5,6107.0,6081.0,6103.5,ok,1530180000.0,43091831.0
445,4,2018-06-28 18:00:00,6103.5,6114.5,6090.5,6111.5,ok,1530176400.0,44131209.0
446,3,2018-06-28 17:00:00,6111.5,6130.0,6109.0,6108.5,ok,1530172800.0,58932138.0
447,2,2018-06-28 16:00:00,6108.5,6110.5,6091.0,6098.5,ok,1530169200.0,26215755.0
448,1,2018-06-28 15:00:00,6098.5,6114.0,6094.0,6109.5,ok,1530165600.0,28229695.0
449,0,2018-06-28 14:00:00,6109.5,6117.0,6093.0,6101.0,ok,1530162000.0,34164903.0
450,49,2018-06-28 13:00:00,6101.0,6109.0,6076.0,6091.5,ok,1530158400.0,48161420.0
451,48,2018-06-28 12:00:00,6091.5,6121.5,6068.5,6109.0,ok,1530154800.0,82230270.0
452,47,2018-06-28 11:00:00,6109.0,6136.0,6088.5,6130.0,ok,1530151200.0,55308022.0
453,46,2018-06-28 10:00:00,6130.0,6134.5,6111.0,6134.0,ok,1530147600.0,40174609.0
454,45,2018-06-28 09:00:00,6134.0,6154.5,6127.0,6129.0,ok,1530144000.0,28177257.0
455,44,2018-06-28 08:00:00,6129.0,6178.0,6100.5,6136.5,ok,1530140400.0,104699958.0
456,43,2018-06-28 07:00:00,6136.5,6145.0,6120.5,6120.5,ok,1530136800.0,29002732.0
457,42,2018-06-28 06:00:00,6120.5,6129.5,6112.5,6121.5,ok,1530133200.0,17720282.0
458,41,2018-06-28 05:00:00,6121.5,6138.0,6110.5,6138.0,ok,1530129600.0,32879743.0
459,40,2018-06-28 04:00:00,6138.0,6145.0,6106.0,6121.0,ok,1530126000.0,48355051.0
460,39,2018-06-28 03:00:00,6121.0,6129.5,6110.5,6117.5,ok,1530122400.0,25238184.0
461,38,2018-06-28 02:00:00,6117.5,6132.0,6106.5,6127.0,ok,1530118800.0,56673849.0
462,37,2018-06-28 01:00:00,6127.0,6134.0,6090.0,6102.0,ok,1530115200.0,75542024.0
463,36,2018-06-28 00:00:00,6102.0,6150.0,6055.0,6057.0,ok,1530111600.0,221960307.0
464,35,2018-06-27 23:00:00,6057.0,6090.5,5980.0,6084.0,ok,1530108000.0,183179986.0
465,34,2018-06-27 22:00:00,6084.0,6104.0,6080.5,6084.5,ok,1530104400.0,46250321.0
466,33,2018-06-27 21:00:00,6084.5,6092.0,6048.0,6092.0,ok,1530100800.0,83339745.0
467,32,2018-06-27 20:00:00,6092.0,6111.0,6085.0,6110.5,ok,1530097200.0,51040402.0
468,31,2018-06-27 19:00:00,6110.5,6134.5,6084.0,6094.5,ok,1530093600.0,110399915.0
469,30,2018-06-27 18:00:00,6094.5,6100.0,6071.5,6071.5,ok,1530090000.0,50208828.0
470,29,2018-06-27 17:00:00,6071.5,6117.5,6064.5,6076.0,ok,1530086400.0,74676068.0
471,28,2018-06-27 16:00:00,6076.0,6083.5,6063.0,6066.5,ok,1530082800.0,30271762.0
472,27,2018-06-27 15:00:00,6066.5,6090.0,6066.0,6073.0,ok,1530079200.0,31647920.0
473,26,2018-06-27 14:00:00,6073.0,6093.0,6060.5,6061.0,ok,1530075600.0,68972564.0
474,25,2018-06-27 13:00:00,6061.0,6069.0,6043.0,6043.5,ok,1530072000.0,49632580.0
475,24,2018-06-27 12:00:00,6043.5,6084.5,6034.0,6074.5,ok,1530068400.0,49559589.0
476,23,2018-06-27 11:00:00,6074.5,6084.0,6060.0,6080.5,ok,1530064800.0,43777453.0
477,22,2018-06-27 10:00:00,6080.5,6124.5,6065.0,6088.5,ok,1530061200.0,73198595.0
478,21,2018-06-27 09:00:00,6088.5,6100.5,6020.0,6074.0,ok,1530057600.0,167101917.0
479,20,2018-06-27 08:00:00,6074.0,6158.5,6044.0,6158.5,ok,1530054000.0,175036997.0
480,19,2018-06-27 07:00:00,6158.5,6222.0,6088.0,6222.0,ok,1530050400.0,166658242.0
481,18,2018-06-27 06:00:00,6222.0,6280.5,6177.0,6183.0,ok,1530046800.0,80511255.0
482,17,2018-06-27 05:00:00,6183.0,6189.0,6169.0,6169.0,ok,1530043200.0,25701844.0
483,16,2018-06-27 04:00:00,6169.0,6180.0,6161.0,6168.0,ok,1530039600.0,34940120.0
484,15,2018-06-27 03:00:00,6168.0,6199.0,6165.5,6193.5,ok,1530036000.0,49622763.0
485,14,2018-06-27 02:00:00,6193.5,6195.0,6170.0,6183.5,ok,1530032400.0,30143813.0
486,13,2018-06-27 01:00:00,6183.5,6235.0,6160.0,6187.5,ok,1530028800.0,112386890.0
487,12,2018-06-27 00:00:00,6187.5,6191.5,6159.5,6182.0,ok,1530025200.0,63581248.0
488,11,2018-06-26 23:00:00,6182.0,6199.0,6128.0,6169.5,ok,1530021600.0,147655723.0
489,10,2018-06-26 22:00:00,6169.5,6248.0,6153.0,6210.0,ok,1530018000.0,175419119.0
490,9,2018-06-26 21:00:00,6210.0,6225.0,6196.5,6201.5,ok,1530014400.0,36559464.0
491,8,2018-06-26 20:00:00,6201.5,6225.0,6194.0,6224.0,ok,1530010800.0,42582841.0
492,7,2018-06-26 19:00:00,6224.0,6228.0,6191.5,6191.5,ok,1530007200.0,74206646.0
493,6,2018-06-26 18:00:00,6191.5,6226.5,6140.0,6218.0,ok,1530003600.0,83792763.0
494,5,2018-06-26 17:00:00,6218.0,6231.5,6182.5,6221.5,ok,1530000000.0,77344732.0
495,4,2018-06-26 16:00:00,6221.5,6239.0,6200.0,6238.5,ok,1529996400.0,77847538.0
496,3,2018-06-26 15:00:00,6238.5,6255.5,6236.0,6248.5,ok,1529992800.0,29890279.0
497,2,2018-06-26 14:00:00,6248.5,6277.0,6240.0,6244.5,ok,1529989200.0,63764424.0
498,1,2018-06-26 13:00:00,6244.5,6259.0,6217.5,6232.5,ok,1529985600.0,58380995.0
499,0,2018-06-26 12:00:00,6232.5,6247.5,6227.0,6237.0,ok,1529982000.0,24912805.0
500,49,2018-06-26 11:00:00,6237.0,6243.0,6225.5,6228.0,ok,1529978400.0,24101038.0
501,48,2018-06-26 10:00:00,6228.0,6236.0,6192.0,6200.0,ok,1529974800.0,69786896.0
502,47,2018-06-26 09:00:00,6200.0,6258.0,6182.0,6251.5,ok,1529971200.0,91745269.0
503,46,2018-06-26 08:00:00,6251.5,6255.0,6236.5,6236.5,ok,1529967600.0,23180074.0
504,45,2018-06-26 07:00:00,6236.5,6270.0,6232.0,6265.0,ok,1529964000.0,37988826.0
505,44,2018-06-26 06:00:00,6265.0,6266.0,6248.0,6249.0,ok,1529960400.0,16947252.0
506,43,2018-06-26 05:00:00,6249.0,6279.0,6243.5,6258.0,ok,1529956800.0,28986800.0
507,42,2018-06-26 04:00:00,6258.0,6274.0,6230.0,6263.5,ok,1529953200.0,62160347.0
508,41,2018-06-26 03:00:00,6263.5,6295.0,6255.0,6276.0,ok,1529949600.0,50162112.0
509,40,2018-06-26 02:00:00,6276.0,6283.0,6255.0,6268.5,ok,1529946000.0,29341194.0
510,39,2018-06-26 01:00:00,6268.5,6318.0,6250.0,6285.5,ok,1529942400.0,133373854.0
511,38,2018-06-26 00:00:00,6285.5,6299.0,6263.0,6281.5,ok,1529938800.0,118297867.0
512,37,2018-06-25 23:00:00,6281.5,6350.0,6115.0,6128.5,ok,1529935200.0,417678202.0
513,36,2018-06-25 22:00:00,6128.5,6137.0,6080.5,6103.5,ok,1529931600.0,112411163.0
514,35,2018-06-25 21:00:00,6103.5,6245.0,6061.0,6222.5,ok,1529928000.0,349126174.0
515,34,2018-06-25 20:00:00,6222.5,6228.0,6172.5,6176.5,ok,1529924400.0,136494000.0
516,33,2018-06-25 19:00:00,6176.5,6230.0,6167.0,6167.5,ok,1529920800.0,129899407.0
517,32,2018-06-25 18:00:00,6167.5,6173.0,6147.5,6159.0,ok,1529917200.0,41492025.0
518,31,2018-06-25 17:00:00,6159.0,6180.0,6147.0,6152.0,ok,1529913600.0,49588275.0
519,30,2018-06-25 16:00:00,6152.0,6162.5,6146.5,6162.5,ok,1529910000.0,29008151.0
520,29,2018-06-25 15:00:00,6162.5,6193.0,6143.0,6145.5,ok,1529906400.0,71978049.0
521,28,2018-06-25 14:00:00,6145.5,6157.5,6135.5,6142.5,ok,1529902800.0,31704018.0
522,27,2018-06-25 13:00:00,6142.5,6181.5,6139.0,6139.0,ok,1529899200.0,80399073.0
523,26,2018-06-25 12:00:00,6139.0,6141.0,6120.5,6133.0,ok,1529895600.0,31959387.0
